gndr,yrbrn,cntry,feethngr,rlgatnd,mbtru,hinctnta,edulvlb,cntbrthd,gincdif,fairelc,dfprtal,gptpelc,medcrgv,rghmgpr,cttresa,gvctzpv,grdfinc,viepol,wpestop,votedir,lnghom1,brncntr,mbrncntc,fbrncntc,freehms,hmsacld,lrnobed,loylead,imdfetn,accalaw,dweight...32,rlgdnm,imueclt,region,lrscale,dweight...37,dweight
1,1982,IE,1,6,3,1,113,6666,1,8,7,7,8,8,7,8,8,8,8,7,ENG,1,6666,6666,1,1,1,1,1,3,0.3878182470798493,NA,7,IE051,5,0.3878182470798493,0.3878182470798493
2,1994,IE,2,6,3,2,313,6666,1,9,5,7,6,5,7,7,6,7,4,4,ENG,1,6666,6666,1,3,1,2,4,10,0.8036202192306519,NA,10,IE061,5,0.8036202192306519,0.8036202192306519
2,1947,IE,2,7,3,1,229,GB,2,10,10,10,10,10,10,10,10,10,10,10,ENG,2,GB,GB,2,3,2,2,2,0,0.5257033705711365,NA,10,IE053,6,0.5257033705711365,0.5257033705711365
1,1954,IE,1,6,3,7,520,6666,2,8,5,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,2,2,2,4,2,0,0.3342098295688629,NA,7,IE052,6,0.3342098295688629,0.3342098295688629
2,1958,IE,1,3,2,NA,423,6666,2,9,7,9,5,8,9,10,10,10,10,8,ENG,1,6666,6666,1,2,2,3,2,0,0.7862560153007507,1,8,IE061,5,0.7862560153007507,0.7862560153007507
1,1974,IE,1,5,2,1,113,6666,1,10,10,8,10,8,7,5,7,5,5,10,ENG,1,6666,6666,1,1,1,1,2,7,0.5492892861366272,1,5,IE051,5,0.5492892861366272,0.5492892861366272
1,1984,IE,1,7,3,9,423,6666,3,10,10,10,10,10,10,10,7,10,10,10,ENG,1,6666,6666,1,1,4,5,1,0,1.63359534740448,NA,10,IE062,4,1.63359534740448,1.63359534740448
2,1932,IE,1,3,3,NA,321,6666,4,9,8,8,8,8,8,9,8,8,8,8,ENG,1,6666,6666,2,2,1,2,2,0,0.3717278838157654,1,7,IE061,5,0.3717278838157654,0.3717278838157654
2,1982,IE,1,6,3,9,520,6666,2,10,10,NA,10,10,10,10,10,10,NA,10,ENG,1,6666,6666,2,2,2,2,2,NA,1.6793988943099976,1,6,IE062,8,1.6793988943099976,1.6793988943099976
2,1978,IE,1,4,3,2,313,6666,1,5,5,10,10,10,10,10,10,7,10,10,ENG,1,6666,6666,1,3,1,3,3,10,1.1923987865447998,1,6,IE053,NA,1.1923987865447998,1.1923987865447998
1,1946,IE,1,3,3,3,113,6666,2,10,10,7,5,6,10,9,8,8,10,9,ENG,1,6666,6666,2,2,2,2,4,0,0.6786381602287292,1,2,IE041,NA,0.6786381602287292,0.6786381602287292
2,1993,IE,1,4,3,NA,520,6666,2,8,7,7,8,7,8,8,7,8,7,7,ENG,1,6666,6666,2,2,2,2,NA,NA,0.7733815312385559,1,8,IE053,5,0.7733815312385559,0.7733815312385559
1,1959,IE,1,7,3,3,313,GB,2,9,9,9,8,10,10,9,10,10,10,10,ENG,2,6666,6666,2,1,2,4,3,0,0.6649623513221741,1,8,IE051,5,0.6649623513221741,0.6649623513221741
2,1990,IE,1,NA,3,3,422,6666,1,6,6,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,1,2,2,10,0.6804746389389038,NA,7,IE053,0,0.6804746389389038,0.6804746389389038
1,1983,IE,1,5,3,NA,222,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,3,2,4,4,6,0.9784647226333618,NA,1,IE042,5,0.9784647226333618,0.9784647226333618
1,1993,IE,2,6,1,5,520,6666,3,10,10,10,9,9,8,8,8,9,9,10,ENG,1,6666,6666,1,1,2,2,1,5,0.801035463809967,NA,8,IE051,2,0.801035463809967,0.801035463809967
2,1972,IE,1,6,2,6,720,6666,1,8,8,6,8,8,7,5,4,2,3,7,ENG,1,6666,6666,1,1,5,5,1,4,0.5955148935317993,NA,6,IE041,1,0.5955148935317993,0.5955148935317993
1,1981,IE,2,6,3,6,NA,IN,3,7,7,7,6,6,7,6,6,6,7,5,ENG,2,IN,IN,3,3,3,3,1,5,0.8000226020812988,NA,6,IE052,6,0.8000226020812988,0.8000226020812988
1,1964,IE,1,7,3,1,113,6666,3,5,5,NA,5,5,9,10,7,NA,NA,5,ENG,1,6666,6666,2,2,3,3,2,NA,0.4589294195175171,NA,6,IE061,NA,0.4589294195175171,0.4589294195175171
2,1996,IE,1,6,1,10,620,6666,3,10,8,10,2,10,10,5,2,9,9,10,ENG,1,6666,6666,1,1,2,2,1,0,1.5253775119781494,NA,7,IE061,5,1.5253775119781494,1.5253775119781494
2,1961,IE,1,4,2,3,520,GB,2,9,10,9,9,8,9,9,7,10,10,9,ENG,2,6666,6666,1,2,4,4,2,0,0.7779415845870972,1,7,IE042,6,0.7779415845870972,0.7779415845870972
1,1964,IE,1,6,1,5,422,6666,2,10,9,10,8,9,9,10,9,9,10,9,ENG,1,6666,6666,1,3,2,4,2,1,0.7759076952934265,1,3,IE052,6,0.7759076952934265,0.7759076952934265
2,1945,IE,1,2,2,3,313,6666,5,5,8,6,10,8,10,10,8,10,10,9,ENG,1,6666,GB,1,2,1,2,2,1,0.4159480929374695,1,8,IE041,5,0.4159480929374695,0.4159480929374695
1,1965,IE,2,6,3,5,222,6666,2,9,9,10,10,9,10,9,9,9,9,9,ENG,1,6666,6666,2,2,2,4,3,5,0.894670844078064,NA,2,IE062,2,0.894670844078064,0.894670844078064
2,1972,IE,1,7,3,NA,213,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,4,4,1,0,4.052764415740967,NA,9,IE062,5,4.052764415740967,4.052764415740967
1,1977,IE,1,6,3,4,321,GB,5,8,8,9,8,8,8,8,9,8,8,8,ENG,2,GB,GB,2,5,4,4,3,1,0.8277648687362671,1,5,IE053,7,0.8277648687362671,0.8277648687362671
2,1981,IE,1,6,3,2,313,6666,2,6,7,7,6,6,8,9,7,6,7,6,ENG,1,6666,6666,1,5,3,3,4,4,0.44446617364883423,1,3,IE051,5,0.44446617364883423,0.44446617364883423
2,1963,IE,1,3,3,3,423,6666,2,7,7,8,8,8,8,7,6,5,8,7,ENG,1,6666,6666,2,NA,2,2,3,8,1.255176067352295,1,7,IE051,2,1.255176067352295,1.255176067352295
2,1970,IE,1,7,1,4,321,6666,2,10,10,8,10,10,10,10,8,9,10,10,ENG,1,6666,6666,1,1,3,5,2,0,0.5038262009620667,NA,3,IE061,5,0.5038262009620667,0.5038262009620667
2,1938,IE,1,2,3,NA,113,6666,1,9,8,8,8,8,8,8,8,8,8,7,ENG,1,6666,6666,3,NA,NA,NA,4,10,0.3857661485671997,1,4,IE053,7,0.3857661485671997,0.3857661485671997
1,1989,IE,1,7,3,NA,313,6666,1,0,3,5,2,6,4,4,6,5,7,4,ENG,1,6666,6666,4,3,3,3,4,2,0.47743406891822815,NA,0,IE041,NA,0.47743406891822815,0.47743406891822815
1,1947,IE,1,7,2,4,0,6666,3,7,0,10,6,6,5,7,10,6,6,10,ENG,1,6666,6666,2,2,4,4,1,0,0.7753613591194153,NA,5,IE062,5,0.7753613591194153,0.7753613591194153
1,1991,IE,2,6,3,NA,423,6666,3,5,5,4,7,7,6,4,5,6,4,5,ENG,1,6666,6666,3,2,3,2,NA,4,0.438064306974411,2,7,IE041,NA,0.438064306974411,0.438064306974411
2,1967,IE,1,5,3,NA,620,US,4,10,10,9,10,10,10,10,8,10,10,10,ENG,2,US,US,3,4,3,4,3,0,1.568693995475769,1,7,IE052,4,1.568693995475769,1.568693995475769
2,1963,IE,1,7,3,NA,421,6666,1,5,6,8,10,8,8,8,8,8,8,8,ENG,1,6666,6666,2,3,3,4,3,0,0.920781910419464,1,NA,IE061,NA,0.920781910419464,0.920781910419464
2,1949,IE,1,6,3,1,520,6666,2,5,5,8,8,8,8,8,8,8,8,8,GLE,1,6666,6666,3,2,2,5,1,0,0.40930140018463135,1,9,IE061,5,0.40930140018463135,0.40930140018463135
1,2000,IE,1,5,3,4,421,6666,3,7,8,7,7,7,8,7,6,8,7,7,ENG,1,6666,6666,2,2,2,3,1,6,3.350111722946167,NA,7,IE053,5,3.350111722946167,3.350111722946167
1,1955,IE,1,6,3,NA,720,6666,2,8,5,8,6,7,7,6,7,7,7,8,ENG,1,6666,6666,2,2,4,4,2,1,1.708919882774353,1,6,IE051,7,1.708919882774353,1.708919882774353
1,1953,IE,1,5,1,NA,520,6666,2,8,7,4,7,7,7,6,8,7,7,7,ENG,1,GB,6666,2,3,2,2,2,7,0.3895280063152313,1,8,IE042,8,0.3895280063152313,0.3895280063152313
2,1956,IE,1,3,3,3,313,LV,2,5,NA,7,NA,NA,NA,NA,NA,NA,NA,5,LAV,2,LV,BY,3,5,1,1,1,NA,0.9170334935188292,1,10,IE051,5,0.9170334935188292,0.9170334935188292
1,1957,IE,1,3,3,10,213,6666,3,10,9,9,9,9,9,9,8,9,9,9,ENG,1,6666,6666,2,4,2,2,2,0,1.0587682723999023,1,8,IE052,7,1.0587682723999023,1.0587682723999023
1,1993,IE,2,6,3,1,313,SY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENG,2,SY,SY,1,1,1,1,1,9,0.4134930670261383,NA,9,IE061,NA,0.4134930670261383,0.4134930670261383
2,1970,IE,1,7,2,7,520,6666,2,10,9,8,8,10,10,10,8,9,9,10,ENG,1,6666,6666,1,1,2,4,2,0,4.53298282623291,NA,9,IE061,5,4.53298282623291,4.53298282623291
1,1944,IE,1,4,3,NA,213,6666,2,8,8,7,8,8,9,9,7,7,7,8,ENG,1,6666,6666,2,2,2,2,2,7,0.6334870457649231,1,7,IE063,0,0.6334870457649231,0.6334870457649231
2,1932,IE,1,3,3,NA,0,6666,2,8,6,8,8,8,8,7,7,7,8,9,ENG,1,6666,6666,2,4,2,3,3,1,0.4297061264514923,1,5,IE051,5,0.4297061264514923,0.4297061264514923
1,1945,IE,1,1,2,6,620,6666,4,0,10,10,10,NA,10,10,3,10,10,10,ENG,1,6666,6666,3,5,1,4,2,4,0.9944549798965454,1,3,IE051,9,0.9944549798965454,0.9944549798965454
2,1973,IE,1,5,3,3,313,HR,3,5,6,NA,5,5,4,8,NA,NA,NA,5,HRV,2,BA,BA,3,5,3,3,2,1,0.8487026691436768,1,6,IE061,NA,0.8487026691436768,0.8487026691436768
2,1986,IE,1,6,3,NA,422,6666,2,8,7,9,7,7,9,8,8,8,8,8,ENG,1,6666,6666,2,2,2,3,4,0,0.9095223546028136,NA,5,IE051,4,0.9095223546028136,0.9095223546028136
1,1981,IE,1,6,3,NA,423,6666,1,7,7,5,8,6,7,6,4,5,7,6,ENG,1,6666,6666,1,1,2,2,1,7,0.4506891369819641,NA,8,IE042,6,0.4506891369819641,0.4506891369819641
1,1939,IE,1,3,3,NA,213,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,NA,NA,1,1,4,10,0.6951742172241211,1,5,IE051,5,0.6951742172241211,0.6951742172241211
2,1982,IE,1,6,3,2,213,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,GB,1,1,5,5,2,0,0.8424820303916931,1,5,IE061,5,0.8424820303916931,0.8424820303916931
1,1985,IE,1,6,2,5,720,6666,1,10,10,10,9,10,10,10,10,10,9,10,ENG,1,GB,6666,2,4,2,3,2,6,0.7815146446228027,NA,8,IE061,5,0.7815146446228027,0.7815146446228027
1,1961,IE,1,7,3,5,229,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,1,5,1,0,4.663102626800537,1,8,IE052,1,4.663102626800537,4.663102626800537
2,1956,IE,1,7,2,4,720,6666,1,10,10,9,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,4,4,1,2,0.8575528264045715,NA,9,IE053,3,0.8575528264045715,0.8575528264045715
1,1981,IE,1,7,1,6,313,LV,2,10,8,7,5,5,7,8,7,4,9,3,RUS,2,RU,LV,2,2,5,4,2,0,1.259837627410889,NA,10,IE061,5,1.259837627410889,1.259837627410889
2,1981,IE,1,7,3,NA,422,PT,3,5,3,5,6,5,4,3,6,6,3,3,ENG,2,PT,PT,3,3,2,2,1,3,0.3516043722629547,1,4,IE053,6,0.3516043722629547,0.3516043722629547
1,1940,IE,1,7,3,6,113,6666,5,10,9,8,7,7,8,8,5,9,10,8,ENG,1,6666,6666,1,2,2,4,2,2,0.3415047526359558,1,7,IE051,5,0.3415047526359558,0.3415047526359558
1,1937,IE,1,6,3,NA,423,6666,2,10,9,8,9,10,10,10,7,8,8,9,ENG,1,6666,6666,2,2,2,2,3,0,0.39312800765037537,1,8,IE061,4,0.39312800765037537,0.39312800765037537
2,1963,IE,1,5,3,4,421,6666,2,10,7,8,8,8,10,10,10,10,10,8,ENG,1,6666,6666,2,1,2,2,2,1,0.3293837904930115,1,7,IE042,8,0.3293837904930115,0.3293837904930115
2,1960,IE,1,7,3,NA,313,6666,3,5,5,7,5,8,10,10,6,8,8,8,ENG,1,6666,6666,1,1,4,3,3,5,0.945990264415741,NA,7,IE061,5,0.945990264415741,0.945990264415741
1,1952,IE,1,1,2,NA,620,6666,1,8,10,7,6,5,10,10,10,10,7,8,ENG,1,6666,6666,1,3,1,3,3,8,0.3831869959831238,1,5,IE041,6,0.3831869959831238,0.3831869959831238
2,1944,IE,1,3,3,NA,213,6666,1,10,8,10,8,8,8,6,6,8,10,8,ENG,1,6666,6666,1,1,1,3,2,0,0.808817446231842,1,7,IE063,5,0.808817446231842,0.808817446231842
2,1969,IE,1,3,1,6,720,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,1,1,1,0,0.9326205849647522,1,10,IE052,NA,0.9326205849647522,0.9326205849647522
1,1969,IE,1,6,2,5,520,US,2,9,8,10,10,9,10,10,10,10,9,9,ENG,2,6666,6666,1,1,4,4,1,0,1.2272555828094482,NA,9,IE041,4,1.2272555828094482,1.2272555828094482
1,1964,IE,1,7,1,6,313,6666,2,9,9,9,9,9,9,9,9,9,9,9,ENG,1,6666,6666,2,2,1,3,1,2,0.977204978466034,NA,10,IE053,5,0.977204978466034,0.977204978466034
1,1966,IE,1,2,1,2,720,GB,1,8,6,6,7,7,8,7,7,6,7,6,ENG,2,6666,GB,1,NA,2,2,2,1,0.4687558114528656,4,8,IE053,4,0.4687558114528656,0.4687558114528656
1,1943,IE,1,6,3,2,113,6666,2,8,5,9,9,5,7,8,8,8,8,8,ENG,1,6666,6666,2,2,4,NA,2,5,0.45086345076560974,1,7,IE053,5,0.45086345076560974,0.45086345076560974
2,1941,IE,1,7,3,NA,520,6666,1,10,9,9,9,9,9,9,10,9,9,9,ENG,1,6666,6666,1,1,3,3,1,0,0.44450679421424866,1,8,IE062,5,0.44450679421424866,0.44450679421424866
1,1941,IE,1,2,2,3,213,6666,2,10,6,5,8,10,10,9,8,8,10,9,ENG,1,6666,6666,2,4,1,2,2,0,0.41261470317840576,1,8,IE041,4,0.41261470317840576,0.41261470317840576
2,1982,IE,2,7,3,2,313,6666,2,4,4,7,6,5,7,7,7,7,7,7,ENG,1,6666,6666,2,1,2,2,2,10,2.645933151245117,1,4,IE062,5,2.645933151245117,2.645933151245117
1,1943,IE,1,3,3,1,0,6666,3,10,8,8,8,5,NA,7,8,9,8,NA,ENG,1,6666,6666,NA,3,1,NA,NA,NA,0.8884744644165039,1,NA,IE042,NA,0.8884744644165039,0.8884744644165039
1,1950,IE,2,3,2,5,213,GB,1,5,5,3,5,5,3,5,6,5,6,4,ENG,2,6666,GB,2,2,1,1,2,7,0.6594759821891785,NA,5,IE042,10,0.6594759821891785,0.6594759821891785
1,1951,IE,1,6,2,6,313,6666,4,10,10,10,10,9,10,10,2,7,8,10,ENG,1,6666,6666,1,1,2,2,2,2,0.3938760161399842,1,8,IE061,10,0.3938760161399842,0.3938760161399842
2,1983,IE,1,3,3,NA,423,IN,1,9,8,8,8,8,7,8,9,8,8,8,ENG,2,IN,IN,1,3,2,4,2,0,0.9425249099731444,1,5,IE051,5,0.9425249099731444,0.9425249099731444
2,1960,IE,2,5,3,NA,422,6666,1,8,8,10,9,8,10,10,9,10,9,8,ENG,1,6666,6666,1,2,1,3,2,0,1.3252828121185305,1,4,IE053,4,1.3252828121185305,1.3252828121185305
1,1944,IE,2,3,3,1,113,6666,1,8,7,5,8,6,7,8,7,8,7,8,ENG,1,6666,6666,2,2,2,2,4,5,0.27592161297798157,1,6,IE053,8,0.27592161297798157,0.27592161297798157
2,1952,IE,1,7,2,3,313,6666,2,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,2,2,1,2,2,0,0.8149850368499756,1,6,IE061,5,0.8149850368499756,0.8149850368499756
2,1957,IE,1,6,3,2,620,6666,2,10,10,10,10,NA,10,10,10,10,10,NA,ENG,1,6666,6666,1,1,2,4,3,2,0.4879104495048523,1,6,IE061,6,0.4879104495048523,0.4879104495048523
1,1972,IE,2,7,3,NA,321,MY,2,5,5,5,5,5,5,5,5,5,7,5,ENG,2,MY,MY,3,3,2,2,2,7,1.7695560455322266,NA,9,IE042,NA,1.7695560455322266,1.7695560455322266
2,1953,IE,1,3,2,2,113,6666,1,10,9,8,4,8,10,10,9,9,9,9,ENG,1,6666,6666,1,1,2,2,3,0,0.42908725142478943,1,8,IE042,5,0.42908725142478943,0.42908725142478943
2,1957,IE,2,5,3,3,313,6666,2,7,6,NA,3,7,NA,7,5,5,6,7,ENG,1,6666,6666,1,2,2,1,2,6,0.8740600943565369,1,7,IE061,8,0.8740600943565369,0.8740600943565369
1,1950,IE,2,6,3,1,213,6666,1,9,5,7,7,8,6,6,7,7,6,6,ENG,1,6666,6666,2,2,1,1,2,8,0.4134930670261383,NA,9,IE061,8,0.4134930670261383,0.4134930670261383
1,1955,IE,1,3,3,NA,520,6666,3,10,9,7,10,8,8,7,7,6,6,10,ENG,1,6666,6666,2,2,2,3,3,0,1.7557599544525146,1,5,IE053,8,1.7557599544525146,1.7557599544525146
2,1958,IE,1,6,3,NA,422,US,1,8,9,9,9,9,9,9,9,9,9,9,ENG,2,6666,US,1,1,2,3,2,2,1.8554507493972776,NA,2,IE052,5,1.8554507493972776,1.8554507493972776
2,1960,IE,1,4,2,7,720,6666,1,10,8,8,9,9,10,9,7,8,7,7,ENG,1,6666,6666,1,2,4,4,1,1,1.7108193635940552,1,8,IE062,6,1.7108193635940552,1.7108193635940552
2,1954,IE,1,7,2,NA,313,6666,2,9,5,8,6,8,6,8,8,8,8,8,ENG,1,6666,6666,2,2,4,4,2,0,0.9714630842208862,1,8,IE053,4,0.9714630842208862,0.9714630842208862
2,1994,IE,2,7,3,1,313,6666,1,8,9,6,10,10,3,4,3,2,NA,8,ENG,1,6666,6666,1,1,1,3,3,0,0.7006411552429199,NA,8,IE063,NA,0.7006411552429199,0.7006411552429199
1,1941,IE,1,6,3,3,720,GB,2,10,6,7,9,8,8,9,7,6,6,9,ENG,2,GB,GB,2,3,2,3,1,0,0.628359854221344,NA,7,IE053,5,0.628359854221344,0.628359854221344
1,1966,IE,2,6,1,7,222,6666,2,8,7,7,6,8,7,8,8,8,7,7,ENG,1,6666,6666,2,2,2,2,2,7,0.4806848764419556,NA,6,IE052,2,0.4806848764419556,0.4806848764419556
1,1941,IE,1,1,2,4,113,6666,2,8,8,9,8,8,9,9,9,9,9,8,ENG,1,6666,6666,1,5,1,2,1,0,0.7023552060127258,1,9,IE061,5,0.7023552060127258,0.7023552060127258
1,1975,IE,1,4,3,5,421,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,3,3,1,0,1.8652411699295044,1,10,IE052,NA,1.8652411699295044,1.8652411699295044
2,1937,IE,NA,6,3,NA,113,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,5,5,1,3,4,10,0.4466889202594757,NA,0,IE051,10,0.4466889202594757,0.4466889202594757
2,1970,IE,1,4,1,NA,620,6666,1,6,6,8,6,6,8,8,8,6,6,6,ENG,1,6666,6666,1,2,2,2,2,6,0.6902685165405273,2,6,IE042,8,0.6902685165405273,0.6902685165405273
2,1977,IE,2,6,3,NA,NA,6666,2,8,7,5,5,4,5,5,5,4,5,4,ENG,1,6666,6666,1,5,2,2,3,8,1.54053795337677,NA,9,IE052,5,1.54053795337677,1.54053795337677
2,1955,IE,1,6,3,3,213,6666,2,7,8,7,9,9,10,8,8,5,6,8,ENG,1,6666,6666,2,2,2,5,2,6,0.45086345076560974,1,6,IE053,8,0.45086345076560974,0.45086345076560974
2,1987,IE,1,4,3,7,720,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,NA,1,1,3,10,0.8933778405189514,1,10,IE051,5,0.8933778405189514,0.8933778405189514
2,1983,IE,1,5,3,2,620,PL,1,10,10,10,10,10,10,NA,10,NA,10,10,POL,2,PL,PL,1,3,2,2,1,3,0.7888911366462708,1,7,IE042,NA,0.7888911366462708,0.7888911366462708
2,1974,IE,1,5,3,4,313,6666,2,10,7,NA,10,7,10,10,10,10,8,7,ENG,1,6666,6666,2,3,2,2,2,NA,1.163042068481445,1,7,IE062,8,1.163042068481445,1.163042068481445
2,1973,IE,1,7,3,5,313,GB,1,10,10,10,10,10,10,10,10,10,10,10,ENG,2,6666,GB,1,1,2,3,1,0,2.2707865238189697,NA,8,IE061,0,2.2707865238189697,2.2707865238189697
1,1998,IE,1,7,3,NA,720,6666,2,10,10,10,NA,10,10,10,NA,10,10,10,ENG,1,6666,6666,2,2,2,3,2,0,1.25210440158844,NA,8,IE053,3,1.25210440158844,1.25210440158844
1,1974,IE,1,6,3,9,720,6666,2,8,4,3,2,6,2,5,7,8,5,4,ENG,1,6666,DE,2,2,3,4,4,3,0.42801710963249207,NA,7,IE041,7,0.42801710963249207,0.42801710963249207
1,1946,IE,1,7,2,2,213,6666,1,10,10,10,10,10,10,10,10,8,8,10,ENG,1,6666,6666,1,1,3,4,1,0,0.3861331641674042,NA,10,IE053,1,0.3861331641674042,0.3861331641674042
2,1968,IE,1,3,3,1,213,6666,1,8,9,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,1,4,2,9,0.25106364488601685,1,7,IE042,NA,0.25106364488601685,0.25106364488601685
1,1939,IE,1,3,3,7,222,6666,1,8,8,10,8,10,9,10,7,8,8,8,ENG,1,6666,6666,1,NA,1,2,2,2,0.7883095145225525,1,6,IE041,5,0.7883095145225525,0.7883095145225525
2,1988,IE,1,7,1,4,720,6666,2,10,8,8,9,9,9,10,8,9,8,9,ENG,1,6666,6666,1,1,2,3,2,1,0.38185128569602966,1,7,IE053,5,0.38185128569602966,0.38185128569602966
1,1979,IE,2,6,NA,1,222,6666,1,8,NA,7,NA,7,NA,7,8,7,7,7,ENG,1,6666,6666,2,3,1,1,4,8,0.8036202192306519,1,4,IE061,9,0.8036202192306519,0.8036202192306519
1,1950,IE,2,3,3,8,113,6666,3,8,7,7,7,6,9,7,7,8,7,6,ENG,1,6666,6666,3,3,2,2,3,6,0.39133960008621216,1,6,IE052,1,0.39133960008621216,0.39133960008621216
1,1949,IE,1,6,2,NA,620,6666,3,8,4,5,5,8,8,10,6,7,7,7,ENG,1,6666,6666,3,3,2,3,2,5,0.6334870457649231,NA,7,IE063,0,0.6334870457649231,0.6334870457649231
2,1948,IE,1,3,3,4,222,6666,1,10,10,10,10,10,10,10,10,10,10,10,ENG,1,6666,6666,1,1,1,1,3,10,0.7322056293487549,1,5,IE051,10,0.7322056293487549,0.7322056293487549
1,1943,IE,1,5,2,NA,421,6666,4,9,9,8,9,9,9,8,3,8,8,9,ENG,1,6666,6666,1,4,2,4,1,0,0.980256736278534,1,7,IE062,4,0.980256736278534,0.980256736278534
2,1949,IE,2,3,3,4,620,6666,2,10,9,10,10,9,10,10,7,10,10,10,ENG,1,6666,6666,1,2,2,3,1,3,0.7826792001724243,1,7,IE052,0,0.7826792001724243,0.7826792001724243
2,1957,IE,1,6,2,1,313,GB,1,10,10,10,10,10,10,10,10,10,10,10,ENG,2,6666,6666,1,3,1,3,2,2,0.3555194139480591,1,7,IE051,5,0.3555194139480591,0.3555194139480591
2,1981,IE,2,6,3,NA,213,PL,2,5,5,9,9,9,10,10,10,10,10,8,ENG,2,PL,PL,2,2,2,NA,2,NA,0.8949036598205566,NA,8,IE063,5,0.8949036598205566,0.8949036598205566
1,1938,IE,2,6,3,1,213,6666,2,10,10,10,10,10,10,10,10,10,10,10,ENG,1,GB,6666,1,4,2,2,1,0,0.36129170656204224,2,7,IE051,7,0.36129170656204224,0.36129170656204224
2,1997,IE,2,6,3,2,321,6666,2,9,9,9,9,9,9,9,9,9,9,9,ENG,1,6666,6666,2,2,2,2,2,0,0.8596779108047485,1,8,IE042,NA,0.8596779108047485,0.8596779108047485
2,1981,IE,1,3,1,9,720,6666,2,10,8,10,9,9,10,10,8,9,8,10,ENG,1,6666,6666,2,2,2,3,2,0,0.6756152510643005,1,8,IE041,5,0.6756152510643005,0.6756152510643005
2,1977,IE,2,5,1,8,800,IR,3,10,7,9,10,10,10,9,10,10,8,9,PER,2,IR,IR,2,2,3,2,1,2,0.8409006595611572,NA,9,IE053,3,0.8409006595611572,0.8409006595611572
1,1974,IE,1,1,1,9,720,IN,2,9,8,9,9,9,10,9,9,9,9,10,TAM,2,IN,IN,4,4,1,2,2,0,3.3997371196746826,4,10,IE061,8,3.3997371196746826,3.3997371196746826
1,1987,IE,1,6,2,8,620,6666,5,10,9,10,10,10,10,9,3,10,10,8,ENG,1,6666,6666,1,1,4,4,1,0,0.7626887559890747,NA,9,IE061,6,0.7626887559890747,0.7626887559890747
2,1981,IE,1,7,3,4,313,6666,1,10,10,10,10,10,7,10,10,10,10,10,ENG,1,6666,6666,1,1,2,5,2,0,0.8057404160499573,NA,3,IE053,5,0.8057404160499573,0.8057404160499573
1,1972,IE,2,3,3,NA,421,6666,1,8,8,9,8,8,7,8,8,9,8,8,ENG,1,6666,6666,3,4,2,3,3,0,0.33132070302963257,1,NA,IE053,NA,0.33132070302963257,0.33132070302963257
2,1940,IE,1,3,3,NA,720,GB,4,10,8,7,10,10,10,6,6,5,6,5,ENG,2,6666,ZA,2,3,5,5,2,0,0.4338955581188202,1,8,IE061,4,0.4338955581188202,0.4338955581188202
1,1985,IE,1,6,3,4,321,6666,3,10,10,10,10,10,10,10,8,10,10,10,ENG,1,6666,6666,1,1,4,4,2,0,0.7206644415855408,NA,8,IE051,8,0.7206644415855408,0.7206644415855408
2,1973,IE,1,7,2,1,620,GB,1,10,10,10,10,6,10,10,10,10,5,10,ENG,2,GB,GB,1,1,5,5,1,0,0.35294437408447266,NA,9,IE041,0,0.35294437408447266,0.35294437408447266
1,1939,IE,1,6,3,NA,313,6666,2,8,7,3,8,8,8,7,8,7,8,8,ENG,1,6666,6666,1,5,2,2,2,0,0.7854077219963074,1,8,IE061,5,0.7854077219963074,0.7854077219963074
1,1959,IE,1,7,3,NA,720,6666,2,8,8,2,8,5,7,8,8,5,6,5,ENG,1,6666,6666,2,2,2,5,1,0,0.7999443411827087,NA,7,IE061,5,0.7999443411827087,0.7999443411827087
2,1978,IE,1,3,3,NA,313,6666,2,10,10,10,10,10,9,10,7,10,10,10,ENG,1,6666,6666,2,2,2,2,2,10,1.603500247001648,1,7,IE042,3,1.603500247001648,1.603500247001648
2,1972,IE,1,5,3,NA,720,US,1,10,10,10,10,10,10,9,10,9,10,10,ENG,2,6666,US,1,1,2,4,2,1,0.8682528734207153,NA,10,IE062,5,0.8682528734207153,0.8682528734207153
2,1985,IE,1,6,3,NA,321,6666,2,NA,10,4,4,7,10,10,10,10,6,6,ENG,1,6666,6666,4,4,1,1,3,9,0.4634687900543213,NA,5,IE041,NA,0.4634687900543213,0.4634687900543213
